checklist_id,observer_id,sampling_event_identifier,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,time_observations_started,duration_minutes,effort_distance_km,number_observers,norbob,whiibi,woothr,route_id,bbs,type
S47991897,obs253152,S47991897,US-GA,L7848283,31.2432696,-83.465499,Traveling,TRUE,2018-06-29,18.3,15,0.322,2,0,0,0,NA,0,train
S47853591,obs414347,S47853591,US-NC,L2367181,35.8512134,-75.8578491,Traveling,TRUE,2018-06-28,19.483333333333334,7,0.805,1,0,0,0,NA,0,train
S38738034,obs221160,S38738034,US-MS,L2233582,34.7874958,-89.805336,Traveling,TRUE,2017-06-18,5.383333333333334,26,4.023,2,0,0,1,NA,0,test_2017
S47799081,obs421398,S47799081,US-NC,L3785051,34.1190315,-77.880055,Stationary,TRUE,2018-05-26,5.633333333333333,3,0,1,0,0,0,NA,0,train
S47853316,obs414347,S47853316,US-NC,L7823273,36.3324833,-77.2128103,Stationary,TRUE,2018-06-26,10.033333333333333,10,0,1,0,0,0,NA,0,train
S38983484,obs273073,S38983484,US-NC,L1555375,35.7355509,-75.5053226,Traveling,TRUE,2017-06-11,11,180,1.609,1,0,3,0,NA,0,test_2017
S51648755,obs274633,S51648755,US-VA,L4085597,38.1043038,-77.0309507,Traveling,TRUE,2018-05-25,5.7,25,2.012,1,2,0,0,NA,0,train
S47712398,obs202569,S47712398,US-TN,L1470015,35.0628904,-90.1167525,Traveling,TRUE,2018-06-12,10,90,4.023,1,0,0,0,NA,0,train
S38944303,obs842425,S38944303,US-NC,L1743452,36.1653951,-75.7558532,Traveling,TRUE,2017-06-15,14,90,2,1,0,0,0,NA,0,test_2017
S38717016,obs578091,S38717016,US-NC,L965099,36.1447541,-77.4143887,Traveling,TRUE,2017-06-24,9.5,120,2.414,1,0,0,0,NA,0,test_2017
S51614430,obs110891,S51614430,US-SC,L1084160,33.4535005,-81.7933846,Traveling,TRUE,2017-05-15,7.383333333333334,65,2.414,1,0,0,0,NA,0,test_2017
S46458398,obs999216,S46458398,US-AL,L7553472,30.2982399,-87.5585346,Stationary,TRUE,2018-06-10,18.833333333333332,25,0,2,0,0,0,NA,0,train
S47717430,obs235384,S47717430,US-VA,L7799477,37.1028203,-77.2806097,Stationary,TRUE,2018-05-17,8.266666666666667,41,0,1,0,0,0,NA,0,train
S38672033,obs217236,S38672033,US-VA,L6187120,36.6550693,-76.5624446,Stationary,TRUE,2017-06-22,12.716666666666667,5,0,2,0,0,0,NA,0,test_2017
S47249600,obs898501,S47249600,US-TN,L3616491,36.3309957,-88.5508347,Stationary,TRUE,2018-05-28,7.9,65,0,1,0,0,0,NA,0,train
S41868015,obs451707,S41868015,US-NC,L1447153,34.9070021,-77.396866,Traveling,TRUE,2017-05-18,8,300,3.219,1,0,0,0,NA,0,test_2017
S48052733,obs157963,S48052733,US-AL,L7857908,30.8087159,-88.3582532,Stationary,TRUE,2017-06-04,7.6,3,0,1,0,0,0,NA,0,test_2017
S47838794,obs856370,S47838794,US-LA,L370457,30.3980862,-89.7006226,Traveling,TRUE,2018-06-26,7.366666666666666,45,1.609,2,0,0,0,NA,0,train
S47072221,obs273903,S47072221,US-FL,L7673210,30.36074,-87.19705,Traveling,TRUE,2018-05-17,8.166666666666666,45,0.805,2,0,0,0,NA,0,train
S47072442,obs273903,S47072442,US-FL,L7673210,30.36074,-87.19705,Traveling,TRUE,2018-05-17,9,80,0.161,2,0,0,0,NA,0,train
S47169904,obs457196,S47169904,US-VA,L2595783,36.8765928,-76.1435151,Stationary,TRUE,2018-06-23,18.05,67,0,1,0,0,0,NA,0,train
S47169922,obs457196,S47169922,US-VA,L2595783,36.8765928,-76.1435151,Stationary,TRUE,2018-06-15,11.733333333333333,64,0,1,0,0,0,NA,0,train
S47056941,obs273903,S47056941,US-FL,L132081,29.8293343,-84.6921387,Stationary,TRUE,2018-05-16,14.75,8,0,4,0,0,0,NA,0,train
S38370353,obs416957,S38370353,US-VA,L689835,36.7903417,-75.9870565,Traveling,TRUE,2017-05-31,16.183333333333334,101,1.255,2,0,0,0,NA,0,test_2017
S38672716,obs235384,S38672716,US-VA,L6187217,37.5388022,-77.3964979,Traveling,TRUE,2017-05-17,7.183333333333334,20,1.609,1,0,0,0,NA,0,test_2017
S38738092,obs221160,S38738092,US-MS,L2233594,34.7533713,-89.8120308,Traveling,TRUE,2017-06-18,5.833333333333333,26,4.023,2,0,0,0,NA,0,test_2017
S47103932,obs306513,S47103932,US-MS,L4845661,33.2626228,-88.7790075,Stationary,TRUE,2018-06-23,19.166666666666668,10,0,3,0,0,0,NA,0,train
S47328854,obs241780,S47328854,US-SC,L7735369,32.668386,-79.997404,Traveling,TRUE,2018-06-26,11.466666666666667,60,4.828,1,0,0,0,NA,0,train
S38559072,obs479817,S38559072,US-TN,L850758,35.0900498,-89.8648489,Stationary,TRUE,2017-05-24,10.5,60,0,1,0,0,0,NA,0,test_2017
S38611990,obs438113,S38611990,US-NC,L971418,33.9629522,-77.9283857,Stationary,TRUE,2017-06-10,11.75,45,0,3,0,0,0,NA,0,test_2017
S47072740,obs273903,S47072740,US-FL,L7673210,30.36074,-87.19705,Stationary,TRUE,2018-05-18,6.25,10,0,2,0,0,0,NA,0,train
S47853216,obs414347,S47853216,US-NC,L7823249,36.4274688,-77.5911153,Traveling,TRUE,2018-06-26,9.066666666666666,10,0.161,1,0,0,0,NA,0,train
S47580172,obs183978,S47580172,US-GA,L312432,31.9491849,-81.0529928,Traveling,TRUE,2018-05-28,16.45,62,2.652,2,0,0,0,NA,0,train
S47104651,obs306513,S47104651,US-AL,L1471176,30.2753759,-87.605195,Traveling,TRUE,2018-06-26,17.083333333333332,60,2.414,4,0,0,0,NA,0,train
S38303820,obs453478,S38303820,US-SC,L5720675,33.8294639,-80.823251,Traveling,TRUE,2017-06-25,15,75,2.575,1,0,0,0,NA,0,test_2017
S47853451,obs414347,S47853451,US-NC,L786127,36.4328846,-77.6026154,Traveling,TRUE,2018-06-26,15.8,25,0.966,1,0,0,0,NA,0,train
S47103599,obs306513,S47103599,US-MS,L7691193,33.2712764,-88.7836491,Stationary,TRUE,2018-06-23,18.333333333333332,10,0,3,0,0,0,NA,0,train
S47357652,obs606178,S47357652,US-VA,L701693,37.3257869,-77.2053346,Stationary,TRUE,2018-05-31,5.383333333333334,300,0,1,0,0,0,NA,0,train
S38384491,obs56286,S38384491,US-GA,L6135263,31.197494,-84.468767,Stationary,TRUE,2017-05-23,8.8,5,0,1,0,0,0,NA,0,test_2017
S46505974,obs47214,S46505974,US-FL,L1278176,30.1013261,-81.7124033,Traveling,TRUE,2018-06-12,15.75,30,3.219,1,0,0,0,NA,0,train
S47170573,obs393635,S47170573,US-MS,L7704410,33.0973167,-88.3966779,Stationary,TRUE,2018-06-03,8.733333333333333,3,0,2,0,0,0,NA,0,train
S38642648,obs154104,S38642648,US-NC,L5692620,35.703098,-78.477873,Traveling,TRUE,2017-05-19,8.916666666666666,48,0.966,1,0,0,0,NA,0,test_2017
S47104977,obs306513,S47104977,US-AL,L7691379,30.2930116,-87.7426931,Traveling,TRUE,2018-06-28,10.333333333333334,110,0.402,1,0,0,0,NA,0,train
S38672681,obs235384,S38672681,US-VA,L6187212,37.4034246,-77.3702298,Stationary,TRUE,2017-06-01,9.7,15,0,1,0,0,0,NA,0,test_2017
S47170974,obs393635,S47170974,US-MS,L7704473,33.1473792,-88.4079854,Stationary,TRUE,2018-06-03,7.9,12,0,2,0,0,0,NA,0,train
S38671958,obs217236,S38671958,US-VA,L6187111,36.8647136,-76.8394635,Stationary,TRUE,2017-06-22,11.566666666666666,6,0,1,0,0,0,NA,0,test_2017
S46505900,obs277612,S46505900,US-NC,L557151,35.69718,-77.15866,Traveling,TRUE,2018-06-12,13.016666666666667,135,4.201,1,3,0,0,NA,0,train
S47317303,obs162227,S47317303,US-NC,L7733154,34.737046,-76.810447,Stationary,TRUE,2018-06-19,15.216666666666667,10,0,1,0,0,0,NA,0,train
S37063786,obs122516,S37063786,US-VA,L5871542,37.173686,-77.454601,Traveling,TRUE,2017-05-22,9.633333333333333,103,2.092,1,0,0,0,NA,0,test_2017
S37022012,obs56279,S37022012,US-FL,L258379,30.3603891,-87.1975241,Traveling,TRUE,2017-05-20,6.5,300,1.609,2,0,0,0,NA,0,test_2017
S36943864,obs917535,S36943864,US-GA,L5850959,33.5000443,-81.9945234,Traveling,TRUE,2017-05-17,17,50,0.805,2,0,0,0,NA,0,test_2017
S36943721,obs118921,S36943721,US-FL,L4478226,30.664974,-84.4514644,Traveling,TRUE,2017-05-17,7.233333333333333,5,0.161,1,0,0,0,NA,0,test_2017
S37061371,obs215390,S37061371,US-SC,L5871100,32.131414,-80.770061,Traveling,TRUE,2017-05-22,8,20,0.402,1,0,0,0,NA,0,test_2017
S37018297,obs925752,S37018297,US-FL,L291747,30.4445125,-87.3362488,Stationary,TRUE,2017-05-19,9,60,0,2,0,0,0,NA,0,test_2017
S37142703,obs19769,S37142703,US-SC,L133271,33.5254423,-81.7568066,Stationary,TRUE,2017-05-25,16.883333333333333,89,0,1,0,0,0,NA,0,test_2017
S37385650,obs208898,S37385650,US-FL,L3035968,30.495727,-84.309203,Traveling,TRUE,2017-06-04,12.466666666666667,26,0.483,1,0,0,0,NA,0,test_2017
S37289581,obs130801,S37289581,US-AL,L5912833,32.741365,-87.718173,Stationary,TRUE,2017-05-31,8.2,17,0,1,0,0,0,NA,0,test_2017
S37289620,obs130801,S37289620,US-AL,L5912842,32.749872,-87.738293,Stationary,TRUE,2017-05-31,8.6,17,0,2,0,0,0,NA,0,test_2017
S36983503,obs129723,S36983503,US-SC,L656085,32.87796,-81.12763,Traveling,TRUE,2017-05-19,8.5,20,1.127,1,0,0,0,NA,0,test_2017
S37002212,obs173306,S37002212,US-SC,L5860856,33.669068,-78.905425,Stationary,TRUE,2017-05-18,13.833333333333334,45,0,3,0,0,0,NA,0,test_2017
S37401908,obs430985,S37401908,US-GA,L1418684,30.7451976,-81.4634705,Stationary,TRUE,2017-06-05,11.466666666666667,4,0,1,0,0,0,NA,0,test_2017
S37320327,obs103243,S37320327,US-FL,L844628,30.4727647,-84.240384,Stationary,TRUE,2017-05-29,9.383333333333333,135,0,2,0,0,0,NA,0,test_2017
S37349458,obs122372,S37349458,US-MS,L148719,30.4509674,-88.6558056,Traveling,TRUE,2017-06-03,7.166666666666667,52,4.184,1,1,0,0,NA,0,test_2017
S37267968,obs47214,S37267968,US-FL,L2919107,30.0828626,-81.7131704,Traveling,TRUE,2017-05-29,14,15,0.322,1,0,3,0,NA,0,test_2017
S37364899,obs142046,S37364899,US-VA,L718381,36.8657766,-77.1808916,Traveling,TRUE,2017-05-26,9.666666666666666,106,0.805,4,2,0,0,NA,0,test_2017
S37167138,obs195764,S37167138,US-VA,L682484,36.5755596,-77.4482918,Stationary,TRUE,2017-05-21,19.133333333333333,15,0,7,0,0,0,NA,0,test_2017
S37319003,obs333452,S37319003,US-NC,L2868758,35.1483431,-76.6447985,Traveling,TRUE,2017-06-01,19.566666666666666,45,1.931,1,3,0,0,NA,0,test_2017
S37142117,obs667362,S37142117,US-VA,L251092,36.901315,-76.2015463,Traveling,TRUE,2017-05-25,17.416666666666668,18,0.772,1,0,0,0,NA,0,test_2017
S37135324,obs272682,S37135324,US-VA,L5685816,37.825562,-76.808549,Stationary,TRUE,2017-05-25,10.95,48,0,2,2,0,2,NA,0,test_2017
S37386843,obs931883,S37386843,US-GA,L5933373,31.442365,-83.544804,Stationary,TRUE,2017-06-04,18.15,60,0,1,0,0,0,NA,0,test_2017
S37350586,obs22878,S37350586,US-GA,L5372597,33.140944,-81.919642,Stationary,TRUE,2017-06-03,10.533333333333333,5,0,1,0,0,0,NA,0,test_2017
S37259712,obs130964,S37259712,US-NC,L3523422,36.1451192,-75.7354546,Traveling,TRUE,2017-05-30,7.9,13,0.161,1,0,0,0,NA,0,test_2017
S37280101,obs34637,S37280101,US-VA,L4674361,37.279705,-77.12535,Stationary,TRUE,2017-05-27,6.283333333333333,10,0,1,0,0,0,NA,0,test_2017
S37350881,obs927862,S37350881,US-TN,L5883592,35.6296997,-88.3352984,Stationary,TRUE,2017-06-03,6.5,60,0,1,0,0,0,NA,0,test_2017
S37062033,obs157963,S37062033,US-AL,L937465,30.7649413,-88.0647862,Traveling,TRUE,2017-05-22,7.5,89,0.805,1,0,0,0,NA,0,test_2017
S37421233,obs427171,S37421233,US-TN,L5940021,35.440629,-89.338188,Stationary,TRUE,2017-06-06,7.833333333333333,45,0,1,0,0,0,NA,0,test_2017
S37405955,obs130801,S37405955,US-AL,L5904403,32.499393,-87.558543,Stationary,TRUE,2017-06-05,6.916666666666667,17,0,2,0,0,0,NA,0,test_2017
S37212506,obs491658,S37212506,US-SC,L275683,33.6525976,-78.9268545,Traveling,TRUE,2017-05-28,9.5,128,0.161,3,0,0,0,NA,0,test_2017
S37289083,obs736789,S37289083,US-FL,L1269562,30.2955357,-81.4310074,Traveling,TRUE,2017-05-31,11.666666666666666,15,0.161,1,0,0,0,NA,0,test_2017
S37289096,obs130801,S37289096,US-AL,L5912702,32.607157,-87.436358,Stationary,TRUE,2017-05-30,9.4,17,0,2,0,0,0,NA,0,test_2017
S37215040,obs482439,S37215040,US-SC,L4404129,34.3073588,-79.8645155,Stationary,TRUE,2017-05-27,17.6,240,0,1,0,0,0,NA,0,test_2017
S37145219,obs164953,S37145219,US-GA,L5885067,31.178737,-81.47285,Stationary,TRUE,2017-05-25,16.583333333333332,5,0,1,0,0,0,NA,0,test_2017
S37299529,obs34637,S37299529,US-VA,L4674249,37.279957,-77.11126,Stationary,TRUE,2017-05-27,7.633333333333333,10,0,1,0,0,0,NA,0,test_2017
S37385923,obs172983,S37385923,US-AL,L856720,32.3812833,-87.7233167,Stationary,TRUE,2017-05-29,6.266666666666667,120,0,2,0,0,0,NA,0,test_2017
S37390653,obs411471,S37390653,US-GA,L860678,33.3474508,-82.2036123,Stationary,TRUE,2017-06-04,20.666666666666668,5,0,1,0,0,0,NA,0,test_2017
S37285008,obs567863,S37285008,US-NC,L4315334,34.985914,-76.768772,Traveling,TRUE,2017-05-31,8.033333333333333,50,0.805,1,2,0,0,NA,0,test_2017
S37399968,obs541448,S37399968,US-AL,L5935893,30.231998,-87.812276,Traveling,TRUE,2017-06-05,7.75,95,4.828,2,1,0,0,NA,0,test_2017
S37018268,obs90669,S37018268,US-VA,L725212,38.2557328,-77.2453893,Traveling,TRUE,2017-05-20,17,90,2.414,1,0,0,0,NA,0,test_2017
S36995781,obs491658,S36995781,US-SC,L918105,33.7959822,-78.8554001,Traveling,TRUE,2017-05-19,9.583333333333334,115,1.609,3,0,0,0,NA,0,test_2017
S37323488,obs614422,S37323488,US-SC,L5264228,32.6133516,-80.1246643,Traveling,TRUE,2017-06-01,20.833333333333332,30,0.08,2,0,0,0,NA,0,test_2017
S37385431,obs623257,S37385431,US-NC,L2834251,34.68076,-76.63751,Traveling,TRUE,2017-06-04,9.5,120,1.609,2,0,14,0,NA,0,test_2017
S37138549,obs8467,S37138549,US-SC,L462851,32.7913603,-80.1975989,Traveling,TRUE,2017-05-25,10.7,103,2.414,1,0,0,0,NA,0,test_2017
S37229828,obs167775,S37229828,US-FL,L1497758,30.3502717,-81.5417679,Traveling,TRUE,2017-05-29,8.166666666666666,39,1.609,1,0,0,0,NA,0,test_2017
S37341173,obs188426,S37341173,US-GA,L5923235,32.323344,-82.631294,Traveling,TRUE,2017-06-02,19.6,2,1.609,1,0,0,0,NA,0,test_2017
S37446797,obs33814,S37446797,US-VA,L5944110,37.2376369,-76.7359154,Stationary,TRUE,2017-06-03,10.55,27,0,5,0,0,0,NA,0,test_2017
S37342445,obs110274,S37342445,US-MS,L4228328,34.122311,-88.712152,Stationary,TRUE,2017-06-02,19.25,53,0,1,0,0,0,NA,0,test_2017
S37289446,obs115524,S37289446,US-FL,L5912797,30.359578,-84.617379,Stationary,TRUE,2017-05-31,6.433333333333334,3,0,1,0,0,0,NA,0,test_2017
S37289449,obs115524,S37289449,US-FL,L5912797,30.359578,-84.617379,Stationary,TRUE,2017-05-31,6.333333333333333,3,0,1,0,0,0,NA,0,test_2017
S37289450,obs115524,S37289450,US-FL,L5912797,30.359578,-84.617379,Stationary,TRUE,2017-05-31,6.283333333333333,3,0,1,0,0,0,NA,0,test_2017
S37308478,obs167616,S37308478,US-TN,L1032877,36.2363122,-89.1853809,Traveling,TRUE,2017-06-01,10.2,39,2.414,1,0,0,0,NA,0,test_2017
S37447162,obs927591,S37447162,US-FL,L5916086,30.146327,-81.861465,Stationary,TRUE,2017-06-07,8.333333333333334,86,0,1,0,0,0,NA,0,test_2017
S37142238,obs515917,S37142238,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2017-05-25,17.233333333333334,38,0.322,2,0,0,0,NA,0,test_2017
S37263324,obs585037,S37263324,US-GA,L6313939,31.252243,-81.287037,Stationary,TRUE,2017-05-30,10.8,20,0,1,0,3,0,NA,0,test_2017
S37390496,obs223955,S37390496,US-SC,L3734878,33.1218363,-80.0971556,Stationary,TRUE,2017-06-04,20.45,16,0,1,0,0,0,NA,0,test_2017
S37352040,obs853274,S37352040,US-VA,L5413484,36.9093707,-76.1218636,Stationary,TRUE,2017-06-03,9.5,1,0,1,0,0,0,NA,0,test_2017
S37352576,obs175773,S37352576,US-SC,L1096701,33.4513521,-81.7947578,Stationary,TRUE,2017-06-03,7.383333333333334,6,0,1,1,0,0,NA,0,test_2017
S37154891,obs336787,S37154891,US-NC,L1160919,35.1277712,-75.9229088,Traveling,TRUE,2017-05-26,10.5,53,3.219,2,0,2,0,NA,0,test_2017
S37375733,obs56780,S37375733,US-SC,L5274173,32.8945827,-79.777944,Stationary,TRUE,2017-06-04,11.333333333333334,10,0,2,0,0,0,NA,0,test_2017
S37145537,obs332911,S37145537,US-FL,L1657508,30.3034419,-81.579693,Traveling,TRUE,2017-05-25,20.016666666666666,39,0.113,1,0,0,0,NA,0,test_2017
S37158631,obs720323,S37158631,US-VA,L1781087,36.87814,-76.276093,Traveling,TRUE,2017-05-26,14.05,60,0.805,1,0,0,0,NA,0,test_2017
S37420351,obs3566,S37420351,US-SC,L5939854,33.0256209,-79.6791334,Stationary,TRUE,2017-06-06,8.533333333333333,8,0,1,0,0,0,NA,0,test_2017
S37351785,obs22878,S37351785,US-GA,L5372840,33.140521,-81.846215,Stationary,TRUE,2017-06-03,11.566666666666666,5,0,1,0,0,0,NA,0,test_2017
S37444585,obs547676,S37444585,US-NC,L3629915,35.63908,-78.35227,Stationary,TRUE,2017-06-07,6.766666666666667,11,0,1,0,0,1,NA,0,test_2017
S37204426,obs104560,S37204426,US-VA,L1853301,36.7987255,-76.3080028,Traveling,TRUE,2017-05-28,9.5,45,0.805,1,0,0,0,NA,0,test_2017
S37351370,obs785211,S37351370,US-NC,L190286,35.66591,-75.4799,Traveling,TRUE,2017-06-03,10.3,90,1.609,2,0,18,0,NA,0,test_2017
S37352519,obs355341,S37352519,US-FL,L231988,30.3713664,-81.4073128,Traveling,TRUE,2017-06-03,10.733333333333333,88,3.219,1,0,0,0,NA,0,test_2017
S37492629,obs103243,S37492629,US-FL,L844628,30.4727647,-84.240384,Stationary,TRUE,2017-06-01,12,120,0,2,0,0,0,NA,0,test_2017
S37492788,obs103243,S37492788,US-FL,L844628,30.4727647,-84.240384,Stationary,TRUE,2017-06-07,10,180,0,1,0,0,0,NA,0,test_2017
S37307098,obs272682,S37307098,US-VA,L5685816,37.825562,-76.808549,Traveling,TRUE,2017-06-01,8.216666666666667,128,0.338,2,0,0,5,NA,0,test_2017
S37169894,obs142036,S37169894,US-VA,L481503,37.3400525,-77.2462893,Traveling,TRUE,2017-05-26,14.25,30,1.609,1,0,0,0,NA,0,test_2017
S37169924,obs530630,S37169924,US-SC,L5890138,33.55432,-80.583251,Stationary,TRUE,2017-05-26,7.666666666666667,22,0,1,0,0,0,NA,0,test_2017
S37013806,obs366583,S37013806,US-VA,L1940901,37.9093812,-76.8693477,Traveling,TRUE,2017-05-20,7.75,120,1.207,2,1,0,1,NA,0,test_2017
S37007189,obs731660,S37007189,US-NC,L1284835,34.1779061,-77.8790277,Traveling,TRUE,2017-05-19,8.25,30,0.483,1,0,2,0,NA,0,test_2017
S37332101,obs608139,S37332101,US-SC,L596901,32.6158096,-80.0184917,Traveling,TRUE,2017-06-02,10.5,60,1.609,3,0,0,0,NA,0,test_2017
S37258964,obs237224,S37258964,US-SC,L4626718,33.5240984,-81.7213833,Stationary,TRUE,2017-05-29,13.566666666666666,3,0,1,0,0,0,NA,0,test_2017
S37366395,obs547676,S37366395,US-NC,L3629915,35.63908,-78.35227,Stationary,TRUE,2017-06-03,22.15,1,0,1,0,0,0,NA,0,test_2017
S37394097,obs145326,S37394097,US-VA,L5934709,37.2142258,-77.3856099,Stationary,TRUE,2017-05-26,8.033333333333333,5,0,1,0,0,0,NA,0,test_2017
S37167082,obs115524,S37167082,US-FL,L1239836,30.7851875,-85.6868738,Stationary,TRUE,2017-05-26,4.766666666666667,3,0,1,0,0,0,8,1,other
S37449725,obs151452,S37449725,US-FL,L5939978,30.234922,-84.302059,Stationary,TRUE,2017-06-06,18.516666666666666,54,0,1,0,7,0,NA,0,test_2017
S37188146,obs16877,S37188146,US-VA,L1012148,36.71159,-77.0696712,Stationary,TRUE,2017-05-27,16.7,6,0,1,0,0,0,NA,0,test_2017
S37219351,obs456782,S37219351,US-SC,L5900044,33.90178,-80.87364,Stationary,TRUE,2017-05-26,17.916666666666668,19,0,1,0,0,0,NA,0,test_2017
S37386838,obs332911,S37386838,US-FL,L1657508,30.3034419,-81.579693,Stationary,TRUE,2017-06-04,17.333333333333332,51,0,1,0,0,0,NA,0,test_2017
S37399162,obs148972,S37399162,US-SC,L2899610,32.9478943,-80.025959,Stationary,TRUE,2017-06-05,9.25,15,0,2,0,0,0,NA,0,test_2017
S37309469,obs196942,S37309469,US-FL,L584517,30.4746996,-86.6406727,Traveling,TRUE,2017-06-01,11.316666666666666,27,2.414,1,0,0,0,NA,0,test_2017
S37304777,obs34637,S37304777,US-VA,L4672285,37.259133,-77.141685,Stationary,TRUE,2017-05-28,6.016666666666667,10,0,1,0,0,0,NA,0,test_2017
S37327838,obs3152,S37327838,US-SC,L5380710,33.54125,-81.689483,Stationary,TRUE,2017-06-02,8.4,5,0,2,0,0,0,NA,0,test_2017
S37232140,obs168148,S37232140,US-VA,L5902499,36.6536595,-76.1413263,Stationary,TRUE,2017-05-29,8.333333333333334,7,0,1,0,0,0,NA,0,test_2017
S37232852,obs253122,S37232852,US-SC,L1134977,33.8618989,-81.266706,Stationary,TRUE,2017-05-26,16.5,75,0,1,0,0,0,NA,0,test_2017
S37154879,obs541826,S37154879,US-MS,L5552200,30.555954,-89.090237,Traveling,TRUE,2017-05-26,9.916666666666666,24,4.023,1,0,0,0,NA,0,test_2017
S37225114,obs162824,S37225114,US-LA,L884459,30.5067503,-89.9659547,Traveling,TRUE,2017-05-28,7.983333333333333,180,4.828,1,0,0,1,NA,0,test_2017
S37486228,obs188325,S37486228,US-FL,L4209641,30.7773212,-86.5379108,Stationary,TRUE,2017-06-09,8.75,20,0,2,0,0,0,NA,0,test_2017
S37486859,obs195054,S37486859,US-NC,L1393258,34.2779872,-77.9124242,Traveling,TRUE,2017-06-09,7.333333333333333,40,0.644,1,0,0,0,NA,0,test_2017
S37299264,obs411471,S37299264,US-GA,L860678,33.3474508,-82.2036123,Stationary,TRUE,2017-05-31,21.75,5,0,1,0,0,0,NA,0,test_2017
S37377109,obs417231,S37377109,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2017-06-04,11.75,25,0.966,3,0,1,0,NA,0,test_2017
S37377538,obs618773,S37377538,US-SC,L109523,32.2440053,-80.7660074,Traveling,TRUE,2017-06-04,12.5,31,0.161,1,0,0,0,NA,0,test_2017
S37466480,obs244839,S37466480,US-NC,L5235654,35.2317,-79.1403,Stationary,TRUE,2017-06-08,7.333333333333333,20,0,1,0,0,0,NA,0,test_2017
S37283855,obs626362,S37283855,US-FL,L5278998,30.1984417,-81.7404807,Stationary,TRUE,2017-05-30,10.533333333333333,2,0,1,0,0,0,NA,0,test_2017
S37275138,obs800727,S37275138,US-VA,L286165,37.2936522,-76.6451097,Traveling,TRUE,2017-05-30,17.283333333333335,120,1.609,1,0,0,1,NA,0,test_2017
S37135747,obs541826,S37135747,US-MS,L5883462,30.542435,-89.242582,Traveling,TRUE,2017-05-25,8.533333333333333,21,0.322,1,0,0,0,NA,0,test_2017
S37305957,obs392591,S37305957,US-MS,L5916425,32.371271900000004,-90.0128639,Traveling,TRUE,2017-05-31,11,30,0.966,1,0,0,0,NA,0,test_2017
S37154121,obs541826,S37154121,US-MS,L5886840,30.591366,-89.154931,Stationary,TRUE,2017-05-26,8.366666666666667,42,0,1,1,0,0,NA,0,test_2017
S37232676,obs567508,S37232676,US-TN,L1161716,35.1286311,-89.8197985,Traveling,TRUE,2017-05-26,17.166666666666668,70,4.828,2,0,0,0,NA,0,test_2017
S37244993,obs110157,S37244993,US-SC,L1645031,32.3817723,-80.6897702,Stationary,TRUE,2017-05-27,11.3,9,0,2,0,1,0,NA,0,test_2017
S37277109,obs555245,S37277109,US-FL,L1484854,30.5160778,-84.2832902,Traveling,TRUE,2017-05-30,16.333333333333332,22,0.161,2,0,4,0,NA,0,test_2017
S37475010,obs524584,S37475010,US-SC,L2925921,32.7895835,-80.0971985,Traveling,TRUE,2017-06-08,15.85,89,1.609,1,0,0,0,NA,0,test_2017
S37242163,obs220922,S37242163,US-TN,L5904468,35.142863,-90.049629,Stationary,TRUE,2017-05-29,14.133333333333333,80,0,1,0,0,0,NA,0,test_2017
S37140746,obs675422,S37140746,US-NC,L5884397,35.26741,-75.528762,Stationary,TRUE,2017-05-25,16.533333333333335,1,0,4,0,0,0,NA,0,test_2017
S37383005,obs172983,S37383005,US-AL,L5932728,32.1492008,-88.1494045,Traveling,TRUE,2017-06-04,9.466666666666667,47,2.897,2,0,0,1,NA,0,test_2017
S37341161,obs188426,S37341161,US-GA,L5923233,32.467744,-82.814078,Stationary,TRUE,2017-06-02,19.883333333333333,2,0,1,0,0,0,NA,0,test_2017
S37447286,obs157963,S37447286,US-AL,L5944118,31.2561406,-88.0607792,Traveling,TRUE,2017-06-07,8.366666666666667,25,2.092,1,0,0,0,NA,0,test_2017
S37133041,obs556891,S37133041,US-VA,L285056,36.830108,-75.9694424,Stationary,TRUE,2017-05-25,8.25,75,0,1,0,0,0,NA,0,test_2017
S37354576,obs930377,S37354576,US-SC,L5926440,32.313333,-80.900278,Stationary,TRUE,2017-06-03,10.666666666666666,5,0,2,0,0,0,NA,0,test_2017
S37212448,obs326514,S37212448,US-NC,L1169550,35.2238161,-75.6431222,Traveling,TRUE,2017-05-28,12,135,1.609,6,0,0,0,NA,0,test_2017
S37192588,obs246672,S37192588,US-VA,L718381,36.8657766,-77.1808916,Traveling,TRUE,2017-05-26,9.666666666666666,106,0.805,4,2,0,0,NA,0,test_2017
S37465637,obs465816,S37465637,US-FL,L2638584,30.1945888,-81.6058378,Stationary,TRUE,2017-06-08,7.95,5,0,1,0,0,0,NA,0,test_2017
S37484442,obs932939,S37484442,US-NC,L5945211,35.2182571,-75.6936564,Stationary,TRUE,2017-06-09,6.583333333333333,45,0,2,0,0,0,NA,0,test_2017
S37167053,obs31427,S37167053,US-SC,L3382819,32.6054166,-80.1570198,Stationary,TRUE,2017-05-26,18.916666666666668,62,0,4,0,0,0,NA,0,test_2017
S37377283,obs7435,S37377283,US-VA,L2244276,38.318602,-77.172002,Traveling,TRUE,2017-06-04,11.5,74,1.77,1,0,0,2,NA,0,test_2017
